step,reference,input,output
416,-1,0.45543995880745125,0.4221544471377731
417,-1,-0.33296608238916553,0.001357439689626344
418,-1,-0.8732558498819767,-0.3342554954537207
419,-1,-1.1729829285262101,-0.5119838618642263
420,1,-1.0958605002860138,-0.6180843964561957
421,1,-0.4607152178065579,-0.42503989309105406
422,1,0.3290504861671335,-0.00349907587911491
423,1,0.8703491418815843,0.33266574651498787
424,1,1.170825024697665,0.5108036437490893
425,1,1.378633553341242,0.617208223691923
426,1,1.5565914739858624,0.7087644796132264
427,1,1.6993663372635828,0.7872691889133305
428,1,1.8017569835149576,0.8449721992775593
429,1,1.8738496221036214,0.8847533451556627
430,1,1.927285740184287,0.913607739081482
431,1,1.9680082783953083,0.9356823635887591
432,1,1.998549095722205,0.9524344231558924
433,1,2.021015913026253,0.9647900197914284
434,1,2.0375525971946695,0.9738398388213021
435,-1,1.7654712198130424,0.9805465494076427
436,-1,0.9619506238131902,0.7011807551389915
437,-1,0.036530735658387783,0.20503285234129637
438,-1,-0.6018826696437818,-0.18594686641009028
439,-1,-0.970539363956941,-0.4017265270679764
440,-1,-1.2288785948758751,-0.5353971489472646
441,-1,-1.4454005311566394,-0.6478476086505686
442,-1,-1.6171137881466089,-0.7422277914089296
443,-1,-1.7407821534414936,-0.8116359470271073
444,-1,-1.8285288941159097,-0.8599842129478191
445,1,-1.6092283679892767,-0.8951869557369321
446,1,-0.8459438143447074,-0.637629704993003
447,1,0.049296397340302014,-0.1580363323713918
448,1,0.6655110575374777,0.2207344116308683
449,1,1.0178300664468727,0.42757309218523337
450,1,1.264023404768114,0.5546178017015948
451,1,1.4714851760669039,0.6621190378244106
452,1,1.636465578856817,0.7528137210804353
453,1,1.7551459277919317,0.819491218473223
454,1,1.8391945445446485,0.8658169832223569
455,-1,1.6171472485432579,0.8995181425486569
456,-1,0.8518219444572445,0.6408448853179537
457,-1,-0.044933263942004587,0.16042274410236673
458,-1,-0.6622721222462734,-0.21896295477775685
459,-1,-1.0154255349697152,-0.4262579838113271
460,1,-0.9778633750222594,-0.5536414937623472
461,1,-0.37309466238950373,-0.37701928957225367
462,1,0.39381765700501103,0.031977207264289285
463,1,0.91834572319539,0.3589045213797287
464,1,1.2065086504966214,0.5303025574158606
465,-1,1.1207855843356167,0.6317154304328023
466,-1,0.4792137557574776,0.43516196749612895
467,-1,-0.3153297046218859,0.011005141559546322
468,-1,-0.8601655072600565,-0.32709670963737514
